,id,animal,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,10,Peromyscus_polionotus,0.06923409779316313,0.07810471657291215,0.038727823453050626,0.025097360450021637,0.041756815231501515,0.06057983556901774,0.04651665945478148,0.03310255300735612,0.04954565123323237,0.03353526611856339,0.03375162267416703,0.02574643011683254,0.03440069234097793,0.041756815231501515,0.029208135006490697,0.04348766767633059,0.019039376893119863,0.03699697100822155,0.016226741670272608,0.012765036780614452,0.025097360450021637,0.012765036780614452,0.039376893119861534,0.01579402855906534,0.010817827780181739,0.0012981393336218088,0.008437905668541757,0.0019472090004327132,0.014063176114236261,0.0025962786672436176,0.005192557334487235,0.010817827780181739,0.016443098225876245,0.0008654262224145391,0.01125054089138901,0.0034617048896581565,0.003028991778450887,0.0034617048896581565,0.003028991778450887,0.004543487667676331,0.0036780614452617912,0.01795759411510169,0.004327131112072695,0.0,0.0010817827780181739,0.0017308524448290783,0.0025962786672436176,0.002379922111639983,0.0010817827780181739,0.0012981393336218088
11,11,Peromyscus_polionotus,0.05101830898991977,0.06356716724953713,0.024069121579921828,0.023863402592059248,0.040732359596790786,0.03867516971816499,0.03579510388808887,0.02797778234931084,0.06233285332236165,0.0304464102036618,0.03003497222793664,0.03414935198518823,0.031063567167249537,0.028594939312898582,0.012343139271754783,0.03970376465747789,0.00740588356305287,0.011725982308167043,0.02160049372557087,0.02921209627648632,0.03579510388808887,0.017486113968319277,0.02694918740999794,0.016663238016868958,0.023657683604196667,0.02098333676198313,0.009463073441678667,0.0018514708907632176,0.010903106356716725,0.024891997531372147,0.025920592470685046,0.02160049372557087,0.023863402592059248,0.002262908866488377,0.006377288623739971,0.003702941781526435,0.00720016457519029,0.004320098745114174,0.0012343139271754782,0.00720016457519029,0.012548858259617362,0.012548858259617362,0.008640197490228348,0.0,0.002262908866488377,0.001440032915038058,0.004320098745114174,0.00740588356305287,0.008228759514503189,0.005965850648014812
12,12,Peromyscus_polionotus,0.052496798975672214,0.051984635083226635,0.038156209987195905,0.038156209987195905,0.03354673495518566,0.05019206145966709,0.0353393085787452,0.038668373879641484,0.031241997439180536,0.030985915492957747,0.03713188220230474,0.013060179257362355,0.03175416133162612,0.034571062740076826,0.02970550576184379,0.03585147247119078,0.0030729833546734955,0.014596670934699104,0.015364916773367477,0.019206145966709345,0.016133162612035852,0.009731113956466069,0.01741357234314981,0.02176696542893726,0.00793854033290653,0.008962868117797696,0.009475032010243278,0.0,0.015364916773367477,0.0033290653008962866,0.010755441741357234,0.043021766965428934,0.010499359795134442,0.001024327784891165,0.0076824583866837385,0.020486555697823303,0.034571062740076826,0.021254801536491678,0.0015364916773367477,0.00409731113956466,0.02791293213828425,0.013316261203585146,0.005377720870678617,0.0,0.006145966709346991,0.008962868117797696,0.010243277848911651,0.01357234314980794,0.005377720870678617,0.008962868117797696
13,13,Peromyscus_polionotus,0.04781597311966917,0.06151460325665547,0.027655724993538383,0.018609459808736108,0.045748255363142934,0.04781597311966917,0.041612819850090466,0.016283277332644095,0.029723442750064617,0.03540966658051176,0.012147841819591625,0.026621866115275266,0.022227965882657016,0.027138795554406823,0.049108296717498064,0.02843111915223572,0.015249418454380976,0.013440165417420522,0.033858878263117086,0.015249418454380976,0.016283277332644095,0.02171103644352546,0.015766347893512535,0.02817265443266994,0.008270871026104937,0.007495476867407599,0.012664771258723184,0.002067717756526234,0.029464978030498835,0.0062031532695787026,0.007495476867407599,0.02016024812613078,0.03515120186094598,0.001033858878263117,0.009821659343499612,0.02171103644352546,0.011113982941328508,0.022227965882657016,0.0007753941586973378,0.0031015766347893513,0.026880330834841044,0.01783406565003877,0.012664771258723184,0.0007753941586973378,0.007495476867407599,0.009821659343499612,0.008270871026104937,0.006720082708710261,0.01059705350219695,0.0025846471956577927
14,14,Peromyscus_polionotus,0.04570578231292517,0.0744047619047619,0.02040816326530612,0.022108843537414966,0.0469812925170068,0.05229591836734694,0.04060374149659864,0.03210034013605442,0.05250850340136055,0.026785714285714284,0.014668367346938776,0.03231292517006803,0.03869047619047619,0.0195578231292517,0.04549319727891157,0.0233843537414966,0.013180272108843538,0.007865646258503401,0.02891156462585034,0.014668367346938776,0.012967687074829932,0.01636904761904762,0.012329931972789115,0.024872448979591837,0.025297619047619048,0.012329931972789115,0.00510204081632653,0.0027636054421768708,0.011904761904761904,0.015731292517006803,0.011267006802721089,0.022321428571428572,0.01913265306122449,0.004251700680272109,0.008715986394557822,0.008715986394557822,0.008503401360544218,0.010841836734693877,0.001488095238095238,0.006377551020408163,0.017431972789115645,0.03422619047619048,0.011267006802721089,0.00042517006802721087,0.002551020408163265,0.011054421768707483,0.00510204081632653,0.0055272108843537416,0.0055272108843537416,0.012967687074829932
15,15,Peromyscus_polionotus,0.06544293695131684,0.07661612130885874,0.03777600425645118,0.030593242883745677,0.03458366586858207,0.026336791699920193,0.047885075818036714,0.015163607342378291,0.042564511838254854,0.03564777866453844,0.02527267890396382,0.02154828411811652,0.023676509710029263,0.02527267890396382,0.042564511838254854,0.013301409949454642,0.014365522745411013,0.020218143123171058,0.017557861133280128,0.016493748337323755,0.011705240755520084,0.009843043362596435,0.021016227720138336,0.040968342644320296,0.009577015163607342,0.011439212556530992,0.007714817770683693,0.002128225591912743,0.00558659217877095,0.0039904229848363925,0.011439212556530992,0.03804203245544028,0.008512902367650971,0.0007980845969672786,0.009577015163607342,0.021282255919127427,0.02314445331205108,0.020484171322160148,0.002926310188880021,0.0031923383878691143,0.02819898909284384,0.00186219739292365,0.017025804735301943,0.0,0.00558659217877095,0.01675977653631285,0.011971268954509178,0.009577015163607342,0.010641127959563713,0.002128225591912743
16,16,Peromyscus_polionotus,0.03056066176470588,0.035845588235294115,0.012408088235294117,0.013786764705882353,0.04963235294117647,0.04090073529411765,0.04388786764705882,0.029641544117647058,0.027573529411764705,0.01171875,0.006893382352941176,0.04572610294117647,0.018612132352941176,0.010569852941176471,0.03998161764705882,0.024356617647058824,0.021829044117647058,0.0078125,0.039292279411764705,0.008042279411764705,0.042279411764705885,0.04848345588235294,0.01953125,0.021599264705882353,0.03170955882352941,0.009191176470588236,0.003446691176470588,0.011948529411764705,0.03653492647058824,0.011029411764705883,0.008501838235294117,0.025965073529411766,0.02849264705882353,0.0009191176470588235,0.0027573529411764708,0.011488970588235295,0.011948529411764705,0.021139705882352942,0.003446691176470588,0.0027573529411764708,0.0234375,0.03952205882352941,0.006893382352941176,0.003216911764705882,0.003446691176470588,0.007352941176470588,0.0057444852941176475,0.011948529411764705,0.015625,0.010569852941176471
17,17,Peromyscus_polionotus,0.06817513958272113,0.07111372318542462,0.044666470761093154,0.03232441962973846,0.03291213635027917,0.04290332059947106,0.031736702909197764,0.02909197766676462,0.020863943579194827,0.03937702027622686,0.01792535997649133,0.00910960916838084,0.01939465177784308,0.03643843667352336,0.06817513958272113,0.01968851013811343,0.014986776373787834,0.02615339406406112,0.02027622685865413,0.014986776373787834,0.003820158683514546,0.014105201292976785,0.008228034087569792,0.05230678812812224,0.004114017043784896,0.008521892447840141,0.012342051131354687,0.0005877167205406994,0.008228034087569792,0.0029385836027034967,0.005289450484866294,0.030561269468116367,0.011460476050543638,0.0002938583602703497,0.006464883925947693,0.02997355274757567,0.022039377020276227,0.01910079341757273,0.001763150161622098,0.007934175727299441,0.022627093740816926,0.004995592124595945,0.01821921833676168,0.0,0.005289450484866294,0.00999118424919189,0.012048192771084338,0.008521892447840141,0.006171025565677344,0.001763150161622098
18,18,Peromyscus_polionotus,0.05065234075211052,0.08595548733691481,0.02660526988999744,0.03811716551547711,0.0470708621130724,0.0713737528779739,0.0450243028907649,0.03709388590432336,0.02916346891788181,0.04476848298797646,0.021233051931440265,0.028651829112304936,0.035303146584804296,0.039396265029419286,0.04553594269634178,0.024047070862113072,0.009976976208749041,0.022000511639805577,0.023023791250959325,0.010488616014325915,0.016116653875671526,0.01918649270913277,0.016116653875671526,0.019442312611921208,0.009721156305960604,0.006395497569710923,0.014325914556152468,0.0012790995139421847,0.014837554361729342,0.0030698388334612432,0.0030698388334612432,0.009721156305960604,0.020209772320286517,0.0012790995139421847,0.017395753389613713,0.01330263494499872,0.003837298541826554,0.010232796111537478,0.0017907393195190585,0.004860578152980302,0.00920951650038373,0.026349449987209006,0.01330263494499872,0.0,0.0010232796111537478,0.003581478639038117,0.0023023791250959325,0.0007674597083653108,0.0017907393195190585,0.0
19,19,Peromyscus_polionotus,0.060737033666969975,0.07302092811646951,0.04981801637852593,0.030709736123748863,0.040036396724294813,0.05163785259326661,0.04094631483166515,0.03184713375796178,0.054822565969062785,0.04094631483166515,0.0272975432211101,0.009099181073703366,0.034121929026387623,0.016606005459508643,0.019335759781619655,0.030937215650591446,0.011828935395814377,0.015241128298453139,0.013193812556869881,0.02183803457688808,0.013193812556869881,0.010009099181073703,0.012056414922656961,0.020473157415832575,0.0077343039126478615,0.007279344858962694,0.012966333030027298,0.00022747952684258417,0.011828935395814377,0.015468607825295723,0.010236578707916288,0.03184713375796178,0.017288444040036398,0.0031847133757961785,0.011146496815286623,0.01751592356687898,0.016151046405823474,0.015468607825295723,0.0011373976342129207,0.002957233848953594,0.02502274795268426,0.005686988171064604,0.010691537761601456,0.00045495905368516835,0.004777070063694267,0.01637852593266606,0.007961783439490446,0.010009099181073703,0.00545950864422202,0.001364877161055505
20,20,Peromyscus_polionotus,0.07411696583671105,0.06890561667631731,0.05356108859293573,0.05182397220613781,0.02924145917776491,0.051244933410538505,0.033294730746960044,0.034163288940359006,0.03503184713375796,0.03126809496236248,0.03213665315576143,0.009554140127388535,0.034452808338158655,0.024030110017371164,0.07701215981470759,0.020845396641574986,0.004053271569195136,0.019397799652576722,0.019976838448176028,0.01360741169658367,0.003474232773595831,0.012159814707585408,0.007527504342790967,0.055298204979733645,0.006658946149392009,0.009264620729588882,0.006658946149392009,0.0005790387955993051,0.018529241459177764,0.0052113491603937466,0.010422698320787493,0.021713954834973945,0.014765489287782282,0.003474232773595831,0.020845396641574986,0.01563404748118124,0.02113491603937464,0.007237984944991315,0.00028951939779965256,0.004053271569195136,0.00897510133178923,0.006079907353792704,0.00781702374059062,0.0008685581933989577,0.002026635784597568,0.0026056745801968733,0.003474232773595831,0.0028951939779965257,0.0023161551823972205,0.00028951939779965256
21,21,Peromyscus_polionotus,0.04759467758444217,0.08700102354145343,0.031985670419651994,0.02533265097236438,0.03403275332650972,0.052200614124872056,0.042221084953940634,0.04759467758444217,0.05245649948822927,0.0626919140225179,0.01714431934493347,0.03172978505629478,0.02047082906857728,0.04785056294779939,0.01970317297850563,0.041453428863868984,0.0033265097236438077,0.009211873080859774,0.009467758444216991,0.016888433981576252,0.02098259979529171,0.007420675537359263,0.022006141248720572,0.02354145342886387,0.009979529170931423,0.008444216990788126,0.019447287615148412,0.0010235414534288639,0.007932446264073694,0.009723643807574206,0.008188331627430911,0.022773797338792222,0.02482088024564995,0.0033265097236438077,0.005885363357215967,0.01151484135107472,0.011003070624360286,0.0023029682702149436,0.0007676560900716479,0.0033265097236438077,0.007932446264073694,0.022517911975435005,0.016376663254861822,0.0,0.0040941658137154556,0.00511770726714432,0.0063971340839304,0.0063971340839304,0.004350051177072671,0.0020470829068577278
22,22,Peromyscus_polionotus,0.06638821719059133,0.088590899098703,0.03583205100021983,0.02879753792042207,0.03627170806770719,0.04110793581006815,0.04110793581006815,0.03495273686524511,0.05847438997581886,0.06001318971202462,0.04748296328863486,0.019344910969443834,0.018685425368212796,0.052539019564739504,0.015387997362057594,0.051879533963508466,0.013189712024620796,0.022642338975599034,0.009012969883490877,0.017146625632007036,0.03165530885908991,0.009892284018465597,0.019125082435700155,0.014288854693339195,0.002637942404924159,0.005495713343591998,0.009232798417234556,0.0021982853374367993,0.0015387997362057595,0.004616399208617278,0.010551769619696637,0.02659925258298527,0.014288854693339195,0.0015387997362057595,0.004176742141129918,0.009892284018465597,0.011870740822158716,0.006155198944823038,0.0006594856012310398,0.004396570674873599,0.009452626950978238,0.006594856012310398,0.009672455484721917,0.0,0.0024181138711804793,0.0015387997362057595,0.005056056276104638,0.009672455484721917,0.0048362277423609585,0.0010991426687183997
23,23,Peromyscus_polionotus,0.038905285752616044,0.09739737053930775,0.0348806010195868,0.024684733029246043,0.03729541185940435,0.0649315803595385,0.03568553796619265,0.0507110276361685,0.0158304266165817,0.056345586262409444,0.012074054199087738,0.018781862087469816,0.021464985242822646,0.046149718272068686,0.05205258921384492,0.02790448081566944,0.002683123155352831,0.016903675878722834,0.022538234504963776,0.005097933995170378,0.02092836061175208,0.0174403005097934,0.030319291655486986,0.03246579017976925,0.005634558626240944,0.0021464985242822645,0.019855111349610946,0.00026831231553528306,0.018781862087469816,0.0032197477864233967,0.005097933995170378,0.02012342366514623,0.017708612825328682,0.006171183257311511,0.007244432519452643,0.009927555674805473,0.010195867990340756,0.007244432519452643,0.0013415615776764154,0.008049369466058493,0.009927555674805473,0.030050979339951704,0.011269117252481888,0.0,0.004561309364099812,0.0008049369466058492,0.005366246310705662,0.004829621679635095,0.005634558626240944,0.0010732492621411322
24,24,Peromyscus_polionotus,0.047551310709205444,0.03881324933956513,0.02804308067465962,0.019508230034545822,0.03292013818329608,0.03657793131477342,0.031091241617557407,0.021337126600284494,0.07010770168664905,0.016866490550701076,0.027636659215606586,0.019711440764072344,0.017069701280227598,0.008534850640113799,0.01767933346880715,0.02052428368217842,0.043487096118675066,0.03332655964234912,0.0353586669376143,0.023978866084129243,0.04775452143873196,0.026823816297500507,0.031294452347083924,0.00995732574679943,0.023572444625076204,0.02702702702702703,0.003657793131477342,0.017272912009754116,0.00833163991058728,0.05283478967689494,0.0416581995529364,0.01219264377159114,0.00609632188579557,0.020727494411704937,0.001422475106685633,0.003048160942897785,0.005486689697216013,0.003861003861003861,0.01767933346880715,0.004470636049583418,0.00812842918106076,0.01666327982117456,0.005080268238162975,0.001219264377159114,0.00203210729526519,0.002235318024791709,0.001016053647632595,0.00406421459053038,0.003657793131477342,0.000609632188579557
25,25,Peromyscus_polionotus,0.034457297563376815,0.04454836327836574,0.02412010829436377,0.012798424809254246,0.02608909672655673,0.04085650996800394,0.03987201575190746,0.02288949052424317,0.04627122815653458,0.02412010829436377,0.011813930593157764,0.019197637213881368,0.01772089588973665,0.005168594634506522,0.030765444253015015,0.030027073590942654,0.02707359094265321,0.02288949052424317,0.05833128230371647,0.01968988432192961,0.03888752153581098,0.04134875707605218,0.027565838050701452,0.017228648781688408,0.019197637213881368,0.015013536795471327,0.006399212404627123,0.015751907457543686,0.008368200836820083,0.08491262613832144,0.0354417917794733,0.013044548363278365,0.0019689884321929607,0.03765690376569038,0.0007383706620723603,0.005660841742554762,0.004430223972434162,0.0036918533103618015,0.02215111986217081,0.0041841004184100415,0.009352695052916565,0.010337189269013045,0.005168594634506522,0.0,0.0014767413241447206,0.0019689884321929607,0.0007383706620723603,0.0036918533103618015,0.004430223972434162,0.0004922471080482402
26,26,Peromyscus_polionotus,0.08002767527675277,0.05050738007380074,0.04474169741697417,0.03782287822878229,0.05304428044280443,0.03136531365313653,0.057887453874538745,0.009916974169741697,0.034363468634686346,0.02214022140221402,0.017988929889298892,0.020064575645756456,0.011531365313653136,0.021678966789667898,0.030212177121771218,0.02029520295202952,0.008533210332103322,0.05627306273062731,0.023293357933579336,0.03551660516605166,0.027675276752767528,0.03136531365313653,0.03805350553505535,0.02190959409594096,0.007380073800738007,0.017297047970479706,0.012915129151291513,0.0018450184501845018,0.015913284132841328,0.03044280442804428,0.04451107011070111,0.01429889298892989,0.0018450184501845018,0.0023062730627306273,0.007380073800738007,0.010839483394833949,0.006688191881918819,0.006457564575645757,0.007841328413284132,0.0023062730627306273,0.008302583025830259,0.0023062730627306273,0.004843173431734318,0.0,0.0011531365313653136,0.00253690036900369,0.0018450184501845018,0.0013837638376383763,0.0009225092250922509,0.00023062730627306272
27,27,Peromyscus_polionotus,0.05941845764854614,0.02831858407079646,0.039443742098609354,0.017193426042983566,0.051833122629582805,0.03666245259165613,0.04070796460176991,0.021744627054361566,0.029835651074589128,0.011125158027812896,0.00834386852085967,0.012895069532237674,0.013653603034134008,0.003034134007585335,0.06700379266750948,0.01213653603034134,0.023008849557522124,0.02427307206068268,0.05815423514538559,0.01415929203539823,0.033122629582806574,0.03640960809102402,0.015170670037926675,0.04121365360303413,0.02579013906447535,0.013400758533501896,0.005309734513274336,0.019974715549936788,0.03008849557522124,0.040455120101137804,0.024778761061946902,0.015170670037926675,0.0,0.010113780025284451,0.0005056890012642225,0.009355246523388117,0.006826801517067004,0.009102402022756004,0.041719342604298354,0.004804045512010114,0.011630847029077117,0.012895069532237674,0.005309734513274336,0.0,0.0005056890012642225,0.006826801517067004,0.0015170670037926676,0.003034134007585335,0.00202275600505689,0.0
28,28,Peromyscus_polionotus,0.08549834671705243,0.05739253660840812,0.05739253660840812,0.021020311761927257,0.05597543693906471,0.033301842229570146,0.04794520547945205,0.0136986301369863,0.02290977798771847,0.02290977798771847,0.0051960321209258385,0.01086443079829948,0.010155880963627776,0.007085498346717053,0.022201228153046763,0.007557864903164856,0.029995276334435522,0.05550307038261691,0.02975909305621162,0.010155880963627776,0.023618327822390175,0.02031176192725555,0.027869626830420408,0.01771374586679263,0.02054794520547945,0.017241379310344827,0.009919697685403874,0.012990080302314596,0.011809163911195087,0.07038261691072271,0.012990080302314596,0.01889466225791214,0.0007085498346717053,0.015351913084553614,0.0016532829475673122,0.008738781294284365,0.008974964572508267,0.010628247520075578,0.040151157298063296,0.004723665564478035,0.012045347189418989,0.0051960321209258385,0.005904581955597544,0.0,0.001889466225791214,0.005904581955597544,0.0014170996693434106,0.0035427491733585263,0.0023618327822390174,0.0
